transaction_id,customer_id,timestamp_str,category,amount,quantity,payment_method,city
TXN-1000312,7260,2025-05-20 08:16:26,Electronics,968.65,7,PayPal,London
TXN-1000313,8752,2025-11-21 00:38:13,Home & Kitchen,661.44,,PayPal,Mumbai
TXN-1000314,1039,2025-12-25 10:57:52,Home & Kitchen,1040.7,6,PayPal,Berlin
TXN-1000315,6670,2025-09-04 12:33:26,Sports,1484.91,1,UPI,San Francisco
TXN-1000316,3808,2025-03-10 14:00:05,Books,263.25,4,Debit Card,Mumbai
TXN-1000317,3002,2025-05-02 20:50:21,Beauty,,1,UPI,Mumbai
TXN-1000318,8073,2025-09-02 12:05:40,Beauty,892.95,2,UPI,San Francisco
TXN-1000319,6034,2025-12-28 19:22:24,Clothing,746.02,2,UPI,London
TXN-1000320,1337,2025-11-15 18:29:44,Beauty,53.19,5,PayPal,New York
TXN-1000321,4534,2025-06-11 16:32:38,Books,259.11,6,Debit Card,London
TXN-1000322,1954,2025-06-04 12:52:20,Sports,633.44,9,Credit Card,Mumbai
TXN-1000323,6415,2025-12-28 14:13:16,Books,208.26,7,UPI,Sydney
TXN-1000324,9702,2025-09-09 04:13:05,Sports,1196.53,9,Debit Card,Berlin
TXN-1000325,1513,2025-12-01 22:12:17,Electronics,261.53,6,Credit Card,London
TXN-1000326,2614,2025-04-24 00:14:04,Home & Kitchen,1363.0,8,UPI,New York
TXN-1000327,5522,2025-12-19 20:37:39,Books,807.9,2,Debit Card,Berlin
TXN-1000328,5953,2025-12-28 13:21:30,Clothing,79.23,2,Credit Card,Berlin
TXN-1000329,8240,2025-03-01 22:08:51,Sports,,7,Credit Card,New York
TXN-1000330,8029,2025-03-11 05:10:32,Sports,,7,Credit Card,San Francisco
TXN-1000331,4624,2025-10-05 11:40:49,Beauty,1289.37,5,Credit Card,Mumbai
TXN-1000332,3403,2025-07-26 06:26:23,Books,393.01,6,Credit Card,London
TXN-1000333,1176,2025-11-19 16:35:16,Sports,582.12,6,Credit Card,Tokyo
TXN-1000334,1352,2025-11-14 16:57:58,Home & Kitchen,1406.22,3,PayPal,Berlin
TXN-1000335,2114,2025-07-25 18:43:47,Electronics,877.66,2,Debit Card,San Francisco
TXN-1000336,9761,2025-10-10 01:22:18,Home & Kitchen,577.97,7,Debit Card,Sydney
TXN-1000337,5713,2025-03-20 09:59:27,Books,233.22,6,Debit Card,New York
TXN-1000338,9311,2025-03-19 17:06:58,Sports,1090.06,8,Credit Card,London
TXN-1000339,3092,2025-08-30 23:01:42,Books,1354.27,3,,Berlin
TXN-1000340,4530,2025-11-09 14:41:07,Sports,935.57,3,PayPal,Tokyo
TXN-1000341,4022,2025-12-03 18:55:43,Electronics,1389.33,9,UPI,Sydney
TXN-1000342,9846,2025-02-15 17:45:57,Home & Kitchen,908.71,1,PayPal,Mumbai
TXN-1000343,6166,2025-11-29 05:53:42,Books,1131.37,8,,Tokyo
TXN-1000344,8541,2025-04-18 16:07:42,Sports,395.42,6,PayPal,Berlin
TXN-1000345,7608,2025-06-29 19:35:13,Home & Kitchen,396.32,8,UPI,London
TXN-1000346,7149,2025-03-07 18:57:37,Home & Kitchen,1495.94,7,Credit Card,Mumbai
TXN-1000347,3046,2025-10-21 07:20:19,Beauty,476.15,1,Debit Card,Sydney
TXN-1000348,1393,2025-01-23 13:44:26,Beauty,1285.36,8,,Mumbai
TXN-1000349,9439,2025-02-12 14:56:47,Beauty,876.24,3,PayPal,London
TXN-1000350,4913,2025-02-03 03:52:34,Books,48.56,2,PayPal,Berlin
TXN-1000351,5739,2025-10-06 15:39:28,Electronics,685.35,2,Credit Card,Berlin
TXN-1000352,2407,2025-08-15 23:43:58,Books,566.58,1,,New York
TXN-1000353,2173,2025-08-30 07:06:16,Home & Kitchen,389.5,5,PayPal,Sydney
TXN-1000354,8014,2025-08-09 07:47:51,Beauty,1419.33,4,UPI,London
TXN-1000355,2551,2025-03-11 15:25:11,Books,518.98,9,Credit Card,Sydney
TXN-1000356,4316,2025-11-11 17:54:33,Sports,298.17,2,,London
TXN-1000357,4439,2025-07-12 01:29:05,Books,,4,Credit Card,London
TXN-1000358,3509,2025-12-18 18:23:08,Beauty,483.42,7,PayPal,London
TXN-1000359,4554,2025-06-03 15:38:32,Sports,1184.76,6,,Sydney
TXN-1000360,7974,2025-07-28 00:02:29,Home & Kitchen,1374.56,7,,New York
TXN-1000361,3864,2025-05-30 02:47:28,Electronics,617.17,,Credit Card,Mumbai
TXN-1000362,3510,2025-04-09 03:00:18,Electronics,80.04,6,PayPal,London
TXN-1000363,4170,2025-04-05 03:31:41,Books,1465.38,9,,Sydney
TXN-1000364,7469,2025-07-04 12:53:59,Sports,334.02,4,Credit Card,Sydney
TXN-1000365,6707,2025-09-30 03:16:10,Home & Kitchen,389.43,7,UPI,San Francisco
TXN-1000366,5241,2025-01-25 03:53:12,Books,930.61,4,UPI,Berlin
TXN-1000367,7591,2025-11-14 16:22:25,Beauty,865.55,2,,San Francisco
TXN-1000368,7278,2025-09-18 20:45:44,Sports,555.16,2,,Berlin
TXN-1000369,9855,2025-04-02 10:26:58,Sports,,3,UPI,Berlin
TXN-1000370,5455,2025-04-14 06:34:38,Electronics,1275.93,,PayPal,San Francisco
TXN-1000371,1721,2025-12-19 23:38:31,Clothing,74.73,7,UPI,San Francisco
TXN-1000372,7233,2025-05-04 13:33:36,Sports,226.37,7,UPI,Sydney
TXN-1000373,3397,2025-02-27 15:50:09,Electronics,690.93,2,Debit Card,San Francisco
TXN-1000374,5934,2025-10-12 16:48:46,Books,1174.87,4,UPI,Mumbai
TXN-1000375,3446,2025-01-26 22:10:05,Beauty,103.13,8,UPI,New York
TXN-1000376,4255,2025-06-12 09:54:17,Home & Kitchen,1341.6,9,Debit Card,Berlin
TXN-1000377,8682,2025-10-05 14:54:11,Home & Kitchen,63.32,3,PayPal,Tokyo
TXN-1000378,5191,2025-06-03 18:54:00,Clothing,,4,Debit Card,New York
TXN-1000379,3090,2025-07-05 06:58:43,Books,1011.39,3,Debit Card,San Francisco
TXN-1000380,5035,2025-11-03 16:29:41,Beauty,752.9,7,UPI,London
TXN-1000381,7625,2025-06-06 22:20:50,Electronics,852.81,6,Credit Card,Mumbai
TXN-1000382,2668,2025-09-27 22:34:16,Beauty,215.22,4,Debit Card,San Francisco
TXN-1000383,8889,2025-03-02 02:11:45,Books,1025.23,6,Debit Card,Sydney
TXN-1000384,3356,2025-12-26 12:43:17,Electronics,1237.13,3,PayPal,Berlin
TXN-1000385,3837,2025-09-12 13:51:28,Sports,1174.66,9,Debit Card,Mumbai
TXN-1000386,3417,2025-03-06 08:04:28,Electronics,921.54,9,PayPal,New York
TXN-1000387,1356,2025-03-03 12:57:06,Clothing,622.02,5,Credit Card,Tokyo
TXN-1000388,3790,2025-11-13 05:09:12,Beauty,339.77,3,Debit Card,Tokyo
TXN-1000389,8543,2025-06-02 17:41:30,Beauty,514.42,5,PayPal,London
TXN-1000390,4833,2025-12-26 23:14:18,Books,36.88,4,PayPal,Berlin
TXN-1000391,4334,2025-01-05 01:23:40,Electronics,,4,Debit Card,London
TXN-1000392,4677,2025-07-21 04:49:41,Electronics,835.24,8,UPI,San Francisco
TXN-1000393,8301,2025-11-09 03:06:33,Home & Kitchen,222.48,5,Debit Card,Berlin
TXN-1000394,2942,2025-08-24 05:28:50,Sports,1088.46,4,Credit Card,London
TXN-1000395,2598,2025-01-21 18:33:51,Home & Kitchen,1467.65,8,UPI,London
TXN-1000396,1078,2025-12-28 21:07:05,Electronics,1023.59,7,Debit Card,Berlin
TXN-1000397,8950,2025-09-16 17:18:22,Electronics,541.65,,Credit Card,London
TXN-1000398,8333,2025-09-16 20:27:51,Clothing,1392.06,6,UPI,New York
TXN-1000399,8314,2025-09-24 06:40:24,Sports,608.23,1,Credit Card,Sydney
TXN-1000400,7808,2025-11-07 19:55:34,Home & Kitchen,749.09,3,Credit Card,Berlin
TXN-1000401,7129,2025-02-21 01:14:21,Clothing,1022.13,5,PayPal,Berlin
TXN-1000402,2165,2025-09-25 09:00:26,Clothing,901.86,5,UPI,Berlin
TXN-1000403,8354,2025-03-02 08:01:14,Clothing,127.32,2,PayPal,Berlin
TXN-1000404,1897,2025-03-10 19:28:57,Home & Kitchen,1416.47,2,Credit Card,Tokyo
TXN-1000405,4089,2025-09-12 02:59:04,Beauty,341.15,2,Debit Card,Berlin
TXN-1000406,4131,2025-04-11 00:50:56,Books,1214.88,3,Debit Card,Berlin
TXN-1000407,3297,2025-12-31 06:03:52,Beauty,247.05,7,Credit Card,San Francisco
TXN-1000408,3566,2025-12-28 01:05:52,Beauty,703.82,5,UPI,Berlin
TXN-1000409,2533,2025-08-19 09:16:27,Home & Kitchen,1093.24,6,UPI,London
TXN-1000410,9017,2025-04-18 02:54:29,Home & Kitchen,22.22,1,PayPal,Sydney
TXN-1000411,5452,2025-10-02 04:34:55,Clothing,1435.08,2,Debit Card,San Francisco
TXN-1000412,4252,2025-03-22 00:25:50,Beauty,,6,PayPal,Berlin
TXN-1000413,8418,2025-08-01 06:50:16,Books,1168.94,6,PayPal,Berlin
TXN-1000414,3082,2025-04-12 06:08:15,Books,1104.17,,UPI,Berlin
TXN-1000415,4858,2025-11-14 16:06:37,Home & Kitchen,1317.8,3,Debit Card,Mumbai
TXN-1000416,3458,2025-11-27 15:56:34,Home & Kitchen,1327.55,9,Debit Card,London
TXN-1000417,9869,2025-12-20 05:54:03,Electronics,1398.35,7,PayPal,Tokyo
TXN-1000418,4304,2025-06-02 14:25:39,Home & Kitchen,821.98,5,Credit Card,Mumbai
TXN-1000419,4026,2025-06-15 07:05:31,Home & Kitchen,1326.43,,UPI,Tokyo
TXN-1000420,4125,2025-03-13 19:17:13,Clothing,696.39,7,Debit Card,San Francisco
TXN-1000421,6949,2025-01-28 08:16:17,Books,1116.53,4,Debit Card,Berlin
TXN-1000422,3964,2025-05-07 10:25:15,Books,520.44,2,Credit Card,Sydney
TXN-1000423,4045,2025-08-25 12:58:02,Beauty,750.17,1,Credit Card,Mumbai
TXN-1000424,3439,2025-09-13 12:01:25,Electronics,1491.65,1,UPI,San Francisco
TXN-1000425,7836,2025-08-10 00:58:34,Electronics,892.19,3,Credit Card,New York
TXN-1000426,3388,2025-03-10 02:03:56,Electronics,937.56,7,,Sydney
TXN-1000427,9724,2025-07-20 19:16:26,Electronics,248.37,2,Debit Card,New York
TXN-1000428,9927,2025-05-10 00:00:22,Electronics,1466.05,4,Credit Card,San Francisco
TXN-1000429,3045,2025-05-15 00:18:42,Sports,688.32,6,Debit Card,Berlin
TXN-1000430,7315,2025-03-28 19:32:30,Electronics,1046.2,7,PayPal,San Francisco
TXN-1000431,6556,2025-12-11 09:48:18,Books,1406.17,7,,London
TXN-1000432,7130,2025-11-19 10:26:13,Books,107.09,,PayPal,Sydney
TXN-1000433,6923,2025-07-04 20:58:41,Sports,1036.17,4,Debit Card,Mumbai
TXN-1000434,1622,2025-05-08 16:40:02,Beauty,574.68,6,UPI,San Francisco
TXN-1000435,7173,2025-10-08 07:10:55,Home & Kitchen,202.41,8,Debit Card,Berlin
TXN-1000436,9825,2025-12-31 19:06:22,Sports,870.69,6,,Berlin
TXN-1000437,4347,2025-03-17 18:35:03,Beauty,,8,UPI,New York
TXN-1000438,6142,2025-02-13 13:56:45,Books,885.46,9,UPI,Berlin
TXN-1000439,7457,2025-04-25 22:39:43,Beauty,1284.13,7,Credit Card,Berlin
TXN-1000440,3249,2025-10-21 18:48:10,Books,204.21,4,UPI,London
TXN-1000441,2383,2025-10-30 01:45:59,Home & Kitchen,1003.15,8,UPI,Mumbai
TXN-1000442,8056,2025-04-16 05:17:19,Sports,1127.88,1,,London
TXN-1000443,2139,2025-03-28 13:10:07,Sports,651.25,7,Credit Card,Sydney
TXN-1000444,8904,2025-11-17 01:45:30,Books,1369.34,9,Debit Card,Sydney
TXN-1000445,3577,2025-01-24 23:31:48,Books,361.71,6,PayPal,San Francisco
TXN-1000446,8496,2025-09-29 21:03:24,Electronics,1410.29,2,PayPal,London
TXN-1000447,3547,2025-11-08 15:21:50,Home & Kitchen,711.19,1,Debit Card,Berlin
TXN-1000448,9527,2025-08-20 21:39:58,Sports,1185.34,8,Credit Card,San Francisco
TXN-1000449,6946,2025-05-25 09:20:29,Home & Kitchen,533.2,8,Debit Card,Mumbai
TXN-1000450,5129,2025-11-13 16:15:45,Sports,1487.09,9,Debit Card,Tokyo
TXN-1000451,10104,2025-12-02 15:50:05,Electronics,,7,PayPal,New York
TXN-1000452,4307,2025-09-19 05:50:56,Clothing,1028.18,8,UPI,New York
TXN-1000453,5886,2025-06-25 22:22:42,Sports,1305.02,1,UPI,Sydney
TXN-1000454,4742,2025-09-25 14:44:52,Sports,1055.73,5,PayPal,Mumbai
TXN-1000455,8354,2025-02-19 06:35:41,Books,1340.47,1,UPI,New York
TXN-1000456,4734,2025-03-15 09:58:18,Beauty,584.92,4,UPI,London
TXN-1000457,7484,2025-11-10 09:47:33,Home & Kitchen,1237.91,3,Debit Card,Mumbai
TXN-1000458,1478,2025-10-22 01:03:44,Books,651.08,4,PayPal,Tokyo
TXN-1000459,8343,2025-01-29 17:18:14,Books,,6,Credit Card,Mumbai
TXN-1000460,8288,2025-06-16 11:10:04,Clothing,1061.26,4,Debit Card,San Francisco
TXN-1000461,4704,2025-07-28 09:18:51,Books,,7,Debit Card,Berlin
TXN-1000462,3124,2025-08-05 10:10:12,Electronics,683.78,1,UPI,Tokyo
TXN-1000463,5544,2025-12-22 17:30:14,Beauty,333.03,2,,Mumbai
TXN-1000464,8636,2025-07-01 03:48:10,Clothing,1356.71,7,Debit Card,Berlin
TXN-1000465,6431,2025-11-27 11:12:30,Clothing,1010.79,8,UPI,London
TXN-1000466,6656,2025-06-30 04:55:29,Home & Kitchen,1467.72,9,,Sydney
TXN-1000467,5983,2025-08-30 17:52:57,Sports,1034.45,4,Credit Card,San Francisco
TXN-1000468,6495,2025-02-23 12:13:52,Sports,,5,Debit Card,Sydney
TXN-1000469,6340,2025-09-22 19:33:29,Beauty,382.53,1,PayPal,London
TXN-1000470,3733,2025-03-07 02:41:44,Clothing,458.99,5,PayPal,London
TXN-1000471,2658,2025-06-20 20:02:07,Clothing,96.69,9,UPI,London
TXN-1000472,9660,2025-05-18 16:42:24,Sports,1301.23,8,Debit Card,London
TXN-1000473,5940,2025-01-26 19:44:50,Books,,9,UPI,New York
TXN-1000474,10290,2025-12-11 13:21:32,Sports,69.6,2,Debit Card,San Francisco
TXN-1000475,8098,2025-02-13 23:46:32,Clothing,897.08,9,UPI,London
TXN-1000476,4263,2025-05-25 03:46:25,Electronics,674.13,2,Credit Card,London
TXN-1000477,9409,2025-12-18 21:10:46,Sports,426.42,1,Credit Card,London
TXN-1000478,6642,2025-07-09 11:24:03,Sports,22.79,7,,Sydney
TXN-1000479,5693,2025-06-21 01:29:11,Clothing,955.64,4,Debit Card,Tokyo
TXN-1000480,8888,2025-06-15 20:30:45,Clothing,1163.18,5,Debit Card,Sydney
TXN-1000481,3718,2025-08-27 07:30:58,Home & Kitchen,589.92,2,,Berlin
TXN-1000482,2059,2025-02-18 01:31:34,Books,775.53,2,,Sydney
TXN-1000483,3284,2026-01-01 00:29:43,Books,420.47,6,Credit Card,San Francisco
TXN-1000484,5952,2025-04-02 19:50:47,Sports,,8,Debit Card,Mumbai
TXN-1000485,10261,2025-03-19 12:38:27,Books,283.85,5,Debit Card,New York
TXN-1000486,7291,2025-11-10 10:19:31,Home & Kitchen,642.95,7,UPI,New York
TXN-1000487,3992,2025-11-07 09:57:42,Sports,1441.22,6,UPI,London
TXN-1000488,6250,2025-02-23 17:21:49,Sports,51.41,8,Debit Card,Berlin
TXN-1000489,6273,2025-11-12 08:57:14,Books,665.05,7,,New York
TXN-1000490,9041,2025-09-04 06:08:37,Beauty,77.52,7,Debit Card,Tokyo
TXN-1000491,4114,2025-09-07 22:15:22,Clothing,989.54,7,UPI,Sydney
TXN-1000492,1783,2025-04-17 03:20:16,Electronics,1414.77,5,UPI,London
TXN-1000493,5437,2025-02-03 08:15:26,Clothing,395.22,6,Credit Card,New York
TXN-1000494,4723,2025-04-21 18:02:17,Sports,403.3,8,PayPal,Berlin
TXN-1000495,2287,2025-11-10 19:57:05,Electronics,305.86,8,,San Francisco
TXN-1000496,1177,2025-12-25 11:52:40,Clothing,324.64,5,PayPal,New York
TXN-1000497,9692,2025-04-25 15:07:43,Sports,1228.71,2,Credit Card,Sydney
TXN-1000498,5780,2025-03-06 12:58:49,Clothing,1349.58,4,Debit Card,Berlin
TXN-1000499,4644,2025-07-12 17:49:08,Home & Kitchen,523.44,6,UPI,Mumbai
TXN-1000500,7407,2025-08-30 05:54:05,Books,535.66,2,UPI,London
TXN-1000501,1640,2025-06-09 14:15:25,Sports,1292.94,,PayPal,New York
TXN-1000502,7922,2025-05-15 08:21:01,Clothing,1445.09,8,UPI,Sydney
TXN-1000503,2088,2025-10-23 22:03:37,Clothing,1499.11,6,Credit Card,Tokyo
TXN-1000504,9000,2025-04-03 03:56:53,Beauty,1453.2,8,Credit Card,Sydney
TXN-1000505,10164,2025-12-26 04:59:18,Clothing,894.31,7,PayPal,Berlin
TXN-1000506,1461,2025-07-24 09:55:04,Books,972.61,4,UPI,Mumbai
TXN-1000507,9934,2025-09-12 09:21:43,Clothing,1233.38,4,PayPal,Berlin
TXN-1000508,4968,2025-11-23 23:56:19,Home & Kitchen,1241.54,7,,San Francisco
TXN-1000509,4552,2025-02-26 07:40:09,Electronics,238.31,9,UPI,New York
TXN-1000510,6625,2025-10-01 02:49:05,Electronics,775.55,2,PayPal,New York
TXN-1000511,6309,2025-12-31 13:02:05,Sports,172.32,1,Debit Card,Berlin
TXN-1000512,8653,2025-06-29 11:13:46,Books,,,Credit Card,San Francisco
TXN-1000513,8984,2025-09-02 20:04:49,Beauty,501.21,2,Debit Card,Berlin
TXN-1000514,5304,2025-05-31 05:17:27,Electronics,249.97,9,Debit Card,Mumbai
TXN-1000515,10233,2025-03-16 03:18:14,Beauty,721.34,2,UPI,Berlin
TXN-1000516,5739,2025-01-22 21:45:56,Home & Kitchen,230.09,7,Debit Card,London
TXN-1000517,4325,2025-12-03 12:31:22,Beauty,261.58,4,UPI,London
TXN-1000518,9249,2025-11-14 02:43:29,Electronics,707.55,2,PayPal,San Francisco
TXN-1000519,9339,2025-04-29 15:49:05,Books,56.36,3,,San Francisco
TXN-1000520,8343,2025-06-28 22:35:39,Electronics,1106.86,5,UPI,Mumbai
TXN-1000521,7498,2025-11-17 02:31:10,Clothing,348.87,5,,San Francisco
TXN-1000522,5466,2025-05-09 11:56:55,Beauty,,4,PayPal,Mumbai
TXN-1000523,6533,2025-12-04 03:55:17,Books,1165.92,6,Credit Card,San Francisco
TXN-1000524,7102,2025-02-24 13:23:44,Clothing,1267.2,6,Debit Card,San Francisco
TXN-1000525,6525,2025-06-19 22:50:42,Sports,1168.36,9,Debit Card,Tokyo
TXN-1000526,5185,2025-10-07 09:48:03,Home & Kitchen,919.86,7,PayPal,London
TXN-1000527,4876,2025-03-28 05:31:20,Electronics,1104.99,4,Debit Card,Mumbai
TXN-1000528,6439,2025-01-12 04:10:59,Clothing,1101.15,,PayPal,Mumbai
TXN-1000529,6379,2025-08-05 08:11:07,Sports,168.68,2,Credit Card,San Francisco
TXN-1000530,6037,2025-02-27 19:47:18,Beauty,221.77,9,Credit Card,Tokyo
TXN-1000531,2611,2025-10-28 13:14:18,Home & Kitchen,541.42,6,Debit Card,Sydney
TXN-1000532,4433,2025-12-23 22:36:46,Home & Kitchen,1114.44,2,Debit Card,San Francisco
TXN-1000533,6917,2025-10-04 17:05:51,Clothing,1138.5,2,,Berlin
TXN-1000534,6754,2025-08-28 08:02:18,Beauty,1097.51,4,Debit Card,Tokyo
TXN-1000535,4702,2025-01-21 07:56:19,Home & Kitchen,452.37,3,Debit Card,London
TXN-1000536,2225,2025-07-07 22:05:23,Sports,111.33,1,Credit Card,Mumbai
TXN-1000537,10111,2025-11-13 01:50:08,Beauty,1258.46,1,UPI,San Francisco
TXN-1000538,3267,2025-06-04 12:22:03,Electronics,266.07,1,Debit Card,Mumbai
TXN-1000539,3694,2025-12-15 04:11:45,Electronics,403.24,2,,Tokyo
TXN-1000540,6921,2025-03-03 21:08:54,Beauty,356.84,2,Credit Card,Berlin
TXN-1000541,5369,2025-11-17 21:43:05,Clothing,1142.22,3,Credit Card,Sydney
TXN-1000542,4377,2025-01-28 07:23:55,Home & Kitchen,1416.7,9,UPI,San Francisco
TXN-1000543,3725,2025-09-19 17:26:53,Clothing,1324.38,5,UPI,Berlin
TXN-1000544,1629,2025-08-09 21:01:41,Beauty,528.81,5,UPI,Mumbai
TXN-1000545,5038,2025-01-21 05:14:30,Beauty,1402.72,9,Credit Card,Mumbai
TXN-1000546,5385,2025-03-29 09:57:20,Clothing,,3,Credit Card,London
TXN-1000547,2559,2025-04-22 15:55:27,Beauty,607.89,1,PayPal,Sydney
TXN-1000548,3565,2025-05-01 06:00:34,Electronics,794.4,6,Credit Card,New York
TXN-1000549,9173,2025-11-18 14:24:35,Sports,1176.4,7,Debit Card,Tokyo
TXN-1000550,6357,2025-05-31 00:09:02,Clothing,656.99,6,Credit Card,Mumbai
TXN-1000551,4038,2025-11-27 12:40:57,Home & Kitchen,561.89,2,Credit Card,San Francisco
TXN-1000552,4890,2025-05-09 23:35:08,Clothing,1478.08,3,PayPal,San Francisco
TXN-1000553,8515,2025-11-25 06:27:43,Books,1350.63,5,UPI,Tokyo
TXN-1000554,2433,2025-04-07 14:20:57,Home & Kitchen,482.48,2,,San Francisco
TXN-1000555,8972,2025-08-20 15:35:04,Clothing,277.93,2,Debit Card,San Francisco
TXN-1000556,5793,2025-02-19 00:02:50,Home & Kitchen,811.57,7,Debit Card,Tokyo
TXN-1000557,8111,2025-04-17 08:22:07,Electronics,1071.62,8,Debit Card,San Francisco
TXN-1000558,10184,2025-08-31 17:10:57,Electronics,,,,Berlin
TXN-1000559,4037,2025-06-11 01:44:14,Clothing,1205.93,7,PayPal,Berlin
TXN-1000560,5324,2025-09-03 04:48:42,Electronics,,3,UPI,New York
TXN-1000561,6331,2025-02-22 18:13:51,Clothing,832.14,8,PayPal,Tokyo
TXN-1000562,2307,2025-10-28 04:29:54,Electronics,32.92,3,PayPal,Tokyo
TXN-1000563,7926,2025-11-18 21:58:54,Clothing,1172.26,7,Debit Card,London
TXN-1000564,4216,2025-03-20 18:49:53,Beauty,521.23,2,Credit Card,London
TXN-1000565,7354,2025-11-11 14:21:20,Beauty,173.05,3,PayPal,Sydney
TXN-1000566,1420,2025-04-30 04:11:46,Beauty,870.75,6,Credit Card,London
TXN-1000567,5096,2025-02-16 01:47:28,Books,522.29,4,Debit Card,New York
TXN-1000568,2070,2025-01-21 07:56:55,Electronics,1425.56,6,UPI,Tokyo
TXN-1000569,6803,2025-06-27 11:55:19,Beauty,720.55,3,PayPal,New York
TXN-1000570,2911,2025-03-16 17:57:17,Electronics,760.98,8,Debit Card,San Francisco
TXN-1000571,4569,2025-05-18 03:05:00,Sports,1127.39,9,Credit Card,Mumbai
TXN-1000572,8779,2025-12-08 21:31:38,Books,1341.61,9,Credit Card,Berlin
TXN-1000573,5151,2025-09-18 06:13:22,Books,424.68,,Debit Card,San Francisco
TXN-1000574,6041,2025-07-10 15:42:10,Electronics,1355.22,6,Credit Card,Tokyo
TXN-1000575,5341,2025-05-01 12:59:31,Sports,329.4,1,UPI,Tokyo
TXN-1000576,2887,2025-07-21 18:39:36,Beauty,1197.61,5,UPI,Tokyo
TXN-1000577,8972,2025-12-03 18:25:04,Clothing,502.69,5,Debit Card,Sydney
TXN-1000578,2011,2025-03-17 22:04:26,Sports,185.0,4,Credit Card,San Francisco
TXN-1000579,8428,2025-08-04 21:13:02,Electronics,241.93,9,UPI,Mumbai
TXN-1000580,6079,2025-03-06 06:13:36,Clothing,788.22,,UPI,New York
TXN-1000581,8936,2025-12-19 01:17:51,Sports,267.67,6,PayPal,Mumbai
TXN-1000582,9139,2025-04-28 17:44:39,Beauty,1425.41,9,Debit Card,Mumbai
TXN-1000583,3351,2025-03-17 02:02:42,Beauty,991.46,8,PayPal,Berlin
TXN-1000584,10121,2025-09-16 10:57:15,Clothing,765.13,3,Debit Card,New York
TXN-1000585,6964,2025-08-25 07:39:26,Books,531.56,7,Debit Card,Mumbai
TXN-1000586,1422,2025-06-28 04:09:51,Beauty,1077.16,7,,Sydney
TXN-1000587,7047,2025-10-24 19:00:04,Sports,303.49,8,Debit Card,Berlin
TXN-1000588,2385,2025-09-22 05:56:50,Beauty,1482.25,2,Debit Card,Tokyo
TXN-1000589,10329,2025-09-26 20:21:14,Clothing,1354.73,4,Debit Card,Mumbai
TXN-1000590,1621,2025-08-28 21:24:09,Home & Kitchen,729.37,2,UPI,London
TXN-1000591,9379,2025-07-01 07:24:01,Books,828.3,7,PayPal,Mumbai
TXN-1000592,1688,2025-08-10 11:03:05,Home & Kitchen,381.04,5,Debit Card,Berlin
TXN-1000593,9103,2025-03-28 04:31:00,Sports,237.83,3,UPI,Berlin
TXN-1000594,7780,2025-06-07 11:04:28,Clothing,554.49,1,PayPal,Mumbai
TXN-1000595,6350,2025-10-13 07:11:03,Books,1014.15,1,PayPal,Berlin
TXN-1000596,1113,2025-10-23 22:09:03,Sports,892.35,6,PayPal,Sydney
TXN-1000597,10334,2025-07-28 17:56:46,Sports,9.08,6,Credit Card,Tokyo
TXN-1000598,3520,2025-09-12 14:26:13,Beauty,575.24,6,Credit Card,London
TXN-1000599,3213,2025-07-08 11:46:54,Electronics,466.25,6,PayPal,New York
TXN-1000600,8196,2025-07-29 07:09:17,Electronics,940.93,8,Credit Card,London
TXN-1000601,8093,2025-08-14 20:54:15,Clothing,608.59,6,PayPal,San Francisco
TXN-1000602,5499,2025-04-07 22:05:52,Home & Kitchen,1248.76,6,PayPal,New York
TXN-1000603,10173,2025-10-09 05:34:56,Home & Kitchen,1022.82,1,Debit Card,Tokyo
TXN-1000604,3810,2025-02-12 00:47:38,Books,620.71,5,PayPal,London
TXN-1000605,2913,2025-12-14 00:12:36,Beauty,564.84,5,PayPal,Mumbai
TXN-1000606,7320,2025-06-06 18:46:20,Beauty,485.85,5,Credit Card,Berlin
TXN-1000607,6865,2025-09-10 11:53:30,Books,767.67,8,PayPal,New York
TXN-1000608,6166,2025-04-14 14:12:54,Books,231.97,3,PayPal,Tokyo
TXN-1000609,2435,2025-10-27 04:39:18,Sports,16.26,6,,New York
TXN-1000610,2849,2025-01-05 19:13:09,Clothing,436.97,5,Credit Card,Berlin
TXN-1000611,5648,2025-12-30 12:28:00,Books,748.28,9,PayPal,Mumbai
TXN-1000612,5376,2025-02-11 22:23:38,Books,,5,UPI,Mumbai
TXN-1000613,8630,2025-06-15 02:31:49,Home & Kitchen,53.81,5,,Mumbai
TXN-1000614,4327,2025-02-04 19:42:17,Sports,174.09,5,PayPal,Tokyo
TXN-1000615,1212,2025-08-07 06:23:13,Beauty,1392.48,2,Credit Card,Mumbai
TXN-1000616,2710,2025-07-05 12:27:46,Home & Kitchen,446.66,2,,New York
TXN-1000617,9561,2025-11-25 03:25:32,Beauty,669.94,7,Debit Card,London
TXN-1000618,2854,2025-09-03 15:42:14,Beauty,666.87,3,PayPal,New York
TXN-1000619,6063,2025-04-16 12:05:16,Beauty,1021.67,8,Credit Card,New York
TXN-1000620,2056,2025-04-24 07:12:29,Books,100.9,2,Credit Card,Sydney
TXN-1000621,3748,2025-05-25 04:53:53,Beauty,1256.23,2,Debit Card,Sydney
TXN-1000622,7775,2025-06-07 00:58:37,Electronics,1129.77,3,UPI,New York
TXN-1000623,6176,2025-06-25 19:25:14,Electronics,652.84,8,Credit Card,Berlin
