transaction_id,customer_id,category,total_amount,quantity,payment_method,location,timestamp,unit_price,order_size_category,is_high_value,tx_year,tx_month
TXN-1000209,4164,Books,308.23,9,UPI,Tokyo,2025-07-13T02:07:24.000+05:30,34.25,Bulk,false,2025,7
TXN-1000210,7223,Books,998.49,7,Credit Card,Mumbai,2025-07-03T12:42:42.000+05:30,142.64,Medium,true,2025,7
TXN-1000211,3075,Books,873.03,7,Credit Card,Tokyo,2025-08-18T04:38:37.000+05:30,124.72,Medium,true,2025,8
TXN-1000212,9061,Beauty,1043.38,3,Credit Card,New York,2025-03-21T08:50:50.000+05:30,347.79,Small,true,2025,3
TXN-1000213,6541,Home & Kitchen,417.32,1,Debit Card,Tokyo,2025-11-01T21:49:56.000+05:30,417.32,Small,false,2025,11
TXN-1000214,5760,Books,1465.9,4,PayPal,Sydney,2025-12-27T11:41:53.000+05:30,366.48,Medium,true,2025,12
TXN-1000215,7140,Electronics,643.05,1,UPI,Sydney,2025-12-20T12:25:43.000+05:30,643.05,Small,true,2025,12
TXN-1000216,5507,Beauty,0.0,7,Unknown,London,2025-01-04T17:38:04.000+05:30,0.0,Medium,false,2025,1
TXN-1000217,7707,Sports,816.42,1,Debit Card,London,2025-10-27T16:09:53.000+05:30,816.42,Small,true,2025,10
TXN-1000218,4902,Beauty,1409.06,2,PayPal,London,2025-05-30T22:50:15.000+05:30,704.53,Small,true,2025,5
TXN-1000219,7459,Beauty,509.15,8,PayPal,London,2025-06-23T18:19:45.000+05:30,63.64,Bulk,true,2025,6
TXN-1000220,9996,Books,1143.09,2,Debit Card,New York,2025-08-08T03:15:33.000+05:30,571.55,Small,true,2025,8
TXN-1000221,2353,Clothing,87.48,4,PayPal,New York,2025-01-25T08:42:56.000+05:30,21.87,Medium,false,2025,1
TXN-1000222,7131,Home & Kitchen,238.96,1,UPI,Berlin,2025-03-04T14:55:39.000+05:30,238.96,Small,false,2025,3
TXN-1000223,5998,Books,347.44,6,UPI,Berlin,2025-10-12T23:13:49.000+05:30,57.91,Medium,false,2025,10
TXN-1000224,2435,Home & Kitchen,76.73,5,Unknown,Berlin,2025-02-27T09:58:52.000+05:30,15.35,Medium,false,2025,2
TXN-1000225,10479,Electronics,710.71,2,Unknown,San Francisco,2025-06-16T18:15:36.000+05:30,355.36,Small,true,2025,6
TXN-1000226,6570,Home & Kitchen,0.0,3,UPI,London,2025-04-09T08:55:26.000+05:30,0.0,Small,false,2025,4
TXN-1000227,4137,Clothing,326.24,2,Credit Card,Berlin,2025-06-04T23:57:00.000+05:30,163.12,Small,false,2025,6
TXN-1000228,5111,Home & Kitchen,1491.78,5,PayPal,San Francisco,2025-12-03T16:12:53.000+05:30,298.36,Medium,true,2025,12
TXN-1000229,5165,Electronics,1436.82,2,Debit Card,New York,2025-06-19T11:07:28.000+05:30,718.41,Small,true,2025,6
TXN-1000230,1233,Clothing,245.0,1,Credit Card,San Francisco,2025-09-26T08:10:20.000+05:30,245.0,Small,false,2025,9
TXN-1000231,3413,Electronics,1139.42,1,UPI,Sydney,2025-10-18T00:09:56.000+05:30,1139.42,Small,true,2025,10
TXN-1000232,7172,Electronics,560.01,5,UPI,Tokyo,2025-03-17T16:14:21.000+05:30,112.0,Medium,true,2025,3
TXN-1000233,7150,Beauty,1423.33,1,Unknown,London,2025-04-12T21:06:56.000+05:30,1423.33,Small,true,2025,4
TXN-1000234,7813,Sports,910.22,4,Debit Card,Tokyo,2025-07-19T15:29:45.000+05:30,227.56,Medium,true,2025,7
TXN-1000235,8225,Clothing,0.0,1,UPI,Sydney,2025-06-20T00:22:43.000+05:30,0.0,Small,false,2025,6
TXN-1000236,6990,Beauty,383.46,4,UPI,San Francisco,2025-09-19T22:42:05.000+05:30,95.87,Medium,false,2025,9
TXN-1000237,1133,Beauty,1106.3,6,UPI,Berlin,2025-03-08T03:57:38.000+05:30,184.38,Medium,true,2025,3
TXN-1000238,3818,Clothing,106.22,8,UPI,Berlin,2025-10-23T13:28:25.000+05:30,13.28,Bulk,false,2025,10
TXN-1000239,2885,Books,1192.64,2,UPI,London,2025-07-07T04:39:07.000+05:30,596.32,Small,true,2025,7
TXN-1000240,2328,Clothing,1043.27,8,PayPal,Mumbai,2025-08-10T05:15:48.000+05:30,130.41,Bulk,true,2025,8
TXN-1000241,9829,Sports,416.2,7,Credit Card,Tokyo,2025-09-22T11:36:33.000+05:30,59.46,Medium,false,2025,9
TXN-1000242,7205,Beauty,128.02,2,Debit Card,New York,2025-02-27T22:16:44.000+05:30,64.01,Small,false,2025,2
TXN-1000243,7312,Sports,974.85,6,Unknown,Sydney,2025-09-04T22:48:56.000+05:30,162.48,Medium,true,2025,9
TXN-1000244,5418,Beauty,1210.1,5,Credit Card,Mumbai,2025-12-13T21:28:03.000+05:30,242.02,Medium,true,2025,12
TXN-1000245,6177,Electronics,1462.18,2,Credit Card,London,2025-06-30T23:41:31.000+05:30,731.09,Small,true,2025,6
TXN-1000246,1491,Beauty,565.87,1,Credit Card,Berlin,2025-11-18T10:13:25.000+05:30,565.87,Small,true,2025,11
TXN-1000247,3826,Sports,578.47,8,Credit Card,Berlin,2025-03-31T23:28:42.000+05:30,72.31,Bulk,true,2025,3
TXN-1000248,2803,Clothing,32.3,2,UPI,Tokyo,2025-04-10T20:24:28.000+05:30,16.15,Small,false,2025,4
TXN-1000249,2513,Sports,928.11,7,Credit Card,Mumbai,2025-05-04T03:31:21.000+05:30,132.59,Medium,true,2025,5
TXN-1000250,5780,Books,0.0,1,Credit Card,Tokyo,2025-07-13T14:33:31.000+05:30,0.0,Small,false,2025,7
TXN-1000251,2885,Sports,147.45,1,Debit Card,New York,2025-01-05T12:26:26.000+05:30,147.45,Small,false,2025,1
TXN-1000252,6866,Beauty,0.0,3,Debit Card,San Francisco,2025-02-27T14:32:26.000+05:30,0.0,Small,false,2025,2
TXN-1000253,2444,Books,0.0,7,Debit Card,Berlin,2025-04-14T14:33:12.000+05:30,0.0,Medium,false,2025,4
TXN-1000254,2744,Home & Kitchen,698.01,4,Credit Card,Tokyo,2025-02-03T20:56:07.000+05:30,174.5,Medium,true,2025,2
TXN-1000255,9037,Books,45.84,2,PayPal,New York,2025-02-23T18:14:39.000+05:30,22.92,Small,false,2025,2
TXN-1000256,1023,Electronics,754.39,7,PayPal,New York,2025-09-29T02:30:36.000+05:30,107.77,Medium,true,2025,9
TXN-1000257,1633,Beauty,583.48,2,Unknown,Tokyo,2025-10-29T06:48:29.000+05:30,291.74,Small,true,2025,10
TXN-1000258,6800,Home & Kitchen,0.0,1,Debit Card,London,2025-09-15T19:47:51.000+05:30,0.0,Small,false,2025,9
TXN-1000259,9598,Beauty,0.0,1,Unknown,Berlin,2025-11-05T18:30:41.000+05:30,0.0,Small,false,2025,11
TXN-1000260,4943,Sports,675.98,7,UPI,Sydney,2025-04-22T07:10:03.000+05:30,96.57,Medium,true,2025,4
TXN-1000261,2078,Books,653.56,5,UPI,Mumbai,2025-06-22T15:13:10.000+05:30,130.71,Medium,true,2025,6
TXN-1000262,10048,Home & Kitchen,1383.19,1,Credit Card,Mumbai,2025-01-02T06:34:45.000+05:30,1383.19,Small,true,2025,1
TXN-1000263,3724,Books,347.23,3,Credit Card,San Francisco,2025-02-16T05:10:09.000+05:30,115.74,Small,false,2025,2
TXN-1000264,8994,Home & Kitchen,1031.48,6,Credit Card,Berlin,2025-03-24T08:13:43.000+05:30,171.91,Medium,true,2025,3
TXN-1000265,5254,Home & Kitchen,0.0,5,PayPal,Tokyo,2025-10-05T12:38:31.000+05:30,0.0,Medium,false,2025,10
TXN-1000266,2891,Sports,1388.38,3,Credit Card,San Francisco,2025-10-02T11:45:48.000+05:30,462.79,Small,true,2025,10
TXN-1000267,10500,Home & Kitchen,145.57,4,Unknown,London,2025-01-06T13:36:26.000+05:30,36.39,Medium,false,2025,1
TXN-1000268,3274,Clothing,1092.32,2,Unknown,Mumbai,2025-08-19T17:04:48.000+05:30,546.16,Small,true,2025,8
TXN-1000269,10018,Books,586.73,1,Debit Card,Tokyo,2025-11-09T12:14:06.000+05:30,586.73,Small,true,2025,11
TXN-1000270,2870,Clothing,703.59,9,Credit Card,Berlin,2025-10-28T17:49:15.000+05:30,78.18,Bulk,true,2025,10
TXN-1000271,3054,Books,697.93,6,Debit Card,Berlin,2025-01-09T06:44:28.000+05:30,116.32,Medium,true,2025,1
TXN-1000272,6005,Clothing,1320.79,7,UPI,London,2025-08-22T11:47:18.000+05:30,188.68,Medium,true,2025,8
TXN-1000273,1889,Clothing,692.02,6,Credit Card,London,2025-08-02T20:03:19.000+05:30,115.34,Medium,true,2025,8
TXN-1000274,1838,Beauty,101.92,2,UPI,San Francisco,2025-02-04T07:28:27.000+05:30,50.96,Small,false,2025,2
TXN-1000275,1431,Clothing,39.66,6,UPI,Sydney,2025-07-30T03:16:25.000+05:30,6.61,Medium,false,2025,7
TXN-1000276,7165,Home & Kitchen,0.0,1,UPI,London,2025-12-02T14:32:10.000+05:30,0.0,Small,false,2025,12
TXN-1000277,4726,Beauty,1229.79,5,Debit Card,Mumbai,2025-07-20T15:10:43.000+05:30,245.96,Medium,true,2025,7
TXN-1000278,5765,Electronics,10.0,8,PayPal,New York,2025-02-22T07:44:39.000+05:30,1.25,Bulk,false,2025,2
TXN-1000279,3362,Clothing,1239.31,5,Debit Card,Mumbai,2025-02-19T06:35:25.000+05:30,247.86,Medium,true,2025,2
TXN-1000280,6583,Clothing,338.09,4,PayPal,London,2025-08-25T06:14:06.000+05:30,84.52,Medium,false,2025,8
TXN-1000281,3093,Sports,950.4,7,Credit Card,Mumbai,2025-08-18T22:14:58.000+05:30,135.77,Medium,true,2025,8
TXN-1000282,8234,Books,833.89,6,PayPal,Berlin,2025-11-07T20:06:48.000+05:30,138.98,Medium,true,2025,11
TXN-1000283,4174,Electronics,413.45,7,PayPal,Mumbai,2025-07-17T06:36:56.000+05:30,59.06,Medium,false,2025,7
TXN-1000284,5979,Home & Kitchen,1251.37,2,UPI,San Francisco,2025-06-24T17:39:15.000+05:30,625.69,Small,true,2025,6
TXN-1000285,7436,Books,1026.01,5,PayPal,San Francisco,2025-12-23T07:42:35.000+05:30,205.2,Medium,true,2025,12
TXN-1000286,3652,Beauty,206.9,7,PayPal,London,2025-01-10T15:31:22.000+05:30,29.56,Medium,false,2025,1
TXN-1000287,5711,Books,1227.94,9,UPI,Mumbai,2025-02-02T02:47:40.000+05:30,136.44,Bulk,true,2025,2
TXN-1000288,1991,Home & Kitchen,0.0,2,Credit Card,San Francisco,2025-11-13T12:01:00.000+05:30,0.0,Small,false,2025,11
TXN-1000289,10500,Electronics,765.28,1,PayPal,Mumbai,2025-04-06T22:03:32.000+05:30,765.28,Small,true,2025,4
TXN-1000290,3315,Sports,1261.27,4,Debit Card,Tokyo,2025-12-18T22:59:25.000+05:30,315.32,Medium,true,2025,12
TXN-1000291,2518,Clothing,278.56,8,Unknown,Berlin,2025-03-30T06:13:06.000+05:30,34.82,Bulk,false,2025,3
TXN-1000292,10249,Home & Kitchen,706.45,8,Debit Card,Tokyo,2025-06-02T11:50:28.000+05:30,88.31,Bulk,true,2025,6
TXN-1000293,10286,Electronics,1227.49,1,Debit Card,Mumbai,2025-07-10T01:02:55.000+05:30,1227.49,Small,true,2025,7
TXN-1000294,5649,Sports,137.47,1,PayPal,Berlin,2025-06-04T03:37:43.000+05:30,137.47,Small,false,2025,6
TXN-1000295,7682,Clothing,176.2,6,UPI,Sydney,2025-03-26T11:35:34.000+05:30,29.37,Medium,false,2025,3
TXN-1000296,7627,Home & Kitchen,17.45,5,PayPal,Mumbai,2025-01-07T13:04:06.000+05:30,3.49,Medium,false,2025,1
TXN-1000297,9926,Beauty,969.5,4,PayPal,New York,2025-07-07T02:20:20.000+05:30,242.38,Medium,true,2025,7
TXN-1000298,6422,Clothing,556.53,6,Debit Card,New York,2025-10-10T10:14:14.000+05:30,92.76,Medium,true,2025,10
TXN-1000299,8729,Books,1419.76,3,Debit Card,Tokyo,2025-07-04T05:58:06.000+05:30,473.25,Small,true,2025,7
TXN-1000300,7831,Electronics,946.83,7,UPI,San Francisco,2025-06-20T04:31:48.000+05:30,135.26,Medium,true,2025,6
TXN-1000301,2943,Home & Kitchen,58.29,9,UPI,New York,2025-02-02T10:10:44.000+05:30,6.48,Bulk,false,2025,2
TXN-1000302,7416,Beauty,1081.87,4,PayPal,Tokyo,2025-06-28T00:56:21.000+05:30,270.47,Medium,true,2025,6
TXN-1000303,4144,Home & Kitchen,1312.47,8,Unknown,Sydney,2025-09-06T18:30:53.000+05:30,164.06,Bulk,true,2025,9
TXN-1000304,1427,Beauty,425.42,9,UPI,Berlin,2025-07-01T22:02:05.000+05:30,47.27,Bulk,false,2025,7
TXN-1000305,6745,Electronics,674.56,2,PayPal,New York,2025-07-09T18:21:34.000+05:30,337.28,Small,true,2025,7
TXN-1000306,3142,Clothing,648.34,1,PayPal,Tokyo,2025-01-16T21:13:39.000+05:30,648.34,Small,true,2025,1
TXN-1000307,5095,Sports,548.93,1,PayPal,New York,2025-09-09T03:49:20.000+05:30,548.93,Small,true,2025,9
TXN-1000308,1952,Electronics,1446.26,3,Credit Card,San Francisco,2025-12-26T14:00:28.000+05:30,482.09,Small,true,2025,12
TXN-1000309,1799,Books,943.22,3,Unknown,Berlin,2025-10-18T18:47:00.000+05:30,314.41,Small,true,2025,10
TXN-1000310,5732,Sports,1345.42,1,UPI,Mumbai,2025-08-07T09:22:11.000+05:30,1345.42,Small,true,2025,8
TXN-1000311,10448,Clothing,427.26,6,UPI,Berlin,2025-11-21T15:44:35.000+05:30,71.21,Medium,false,2025,11
TXN-1000312,7260,Electronics,968.65,7,PayPal,London,2025-05-20T08:16:26.000+05:30,138.38,Medium,true,2025,5
TXN-1000313,8752,Home & Kitchen,661.44,1,PayPal,Mumbai,2025-11-21T00:38:13.000+05:30,661.44,Small,true,2025,11
TXN-1000314,1039,Home & Kitchen,1040.7,6,PayPal,Berlin,2025-12-25T10:57:52.000+05:30,173.45,Medium,true,2025,12
TXN-1000315,6670,Sports,1484.91,1,UPI,San Francisco,2025-09-04T12:33:26.000+05:30,1484.91,Small,true,2025,9
TXN-1000316,3808,Books,263.25,4,Debit Card,Mumbai,2025-03-10T14:00:05.000+05:30,65.81,Medium,false,2025,3
TXN-1000317,3002,Beauty,0.0,1,UPI,Mumbai,2025-05-02T20:50:21.000+05:30,0.0,Small,false,2025,5
TXN-1000318,8073,Beauty,892.95,2,UPI,San Francisco,2025-09-02T12:05:40.000+05:30,446.48,Small,true,2025,9
TXN-1000319,6034,Clothing,746.02,2,UPI,London,2025-12-28T19:22:24.000+05:30,373.01,Small,true,2025,12
TXN-1000320,1337,Beauty,53.19,5,PayPal,New York,2025-11-15T18:29:44.000+05:30,10.64,Medium,false,2025,11
TXN-1000321,4534,Books,259.11,6,Debit Card,London,2025-06-11T16:32:38.000+05:30,43.19,Medium,false,2025,6
TXN-1000322,1954,Sports,633.44,9,Credit Card,Mumbai,2025-06-04T12:52:20.000+05:30,70.38,Bulk,true,2025,6
TXN-1000323,6415,Books,208.26,7,UPI,Sydney,2025-12-28T14:13:16.000+05:30,29.75,Medium,false,2025,12
TXN-1000324,9702,Sports,1196.53,9,Debit Card,Berlin,2025-09-09T04:13:05.000+05:30,132.95,Bulk,true,2025,9
TXN-1000325,1513,Electronics,261.53,6,Credit Card,London,2025-12-01T22:12:17.000+05:30,43.59,Medium,false,2025,12
TXN-1000326,2614,Home & Kitchen,1363.0,8,UPI,New York,2025-04-24T00:14:04.000+05:30,170.38,Bulk,true,2025,4
TXN-1000327,5522,Books,807.9,2,Debit Card,Berlin,2025-12-19T20:37:39.000+05:30,403.95,Small,true,2025,12
TXN-1000328,5953,Clothing,79.23,2,Credit Card,Berlin,2025-12-28T13:21:30.000+05:30,39.62,Small,false,2025,12
TXN-1000329,8240,Sports,0.0,7,Credit Card,New York,2025-03-01T22:08:51.000+05:30,0.0,Medium,false,2025,3
TXN-1000330,8029,Sports,0.0,7,Credit Card,San Francisco,2025-03-11T05:10:32.000+05:30,0.0,Medium,false,2025,3
TXN-1000331,4624,Beauty,1289.37,5,Credit Card,Mumbai,2025-10-05T11:40:49.000+05:30,257.87,Medium,true,2025,10
TXN-1000332,3403,Books,393.01,6,Credit Card,London,2025-07-26T06:26:23.000+05:30,65.5,Medium,false,2025,7
TXN-1000333,1176,Sports,582.12,6,Credit Card,Tokyo,2025-11-19T16:35:16.000+05:30,97.02,Medium,true,2025,11
TXN-1000334,1352,Home & Kitchen,1406.22,3,PayPal,Berlin,2025-11-14T16:57:58.000+05:30,468.74,Small,true,2025,11
TXN-1000335,2114,Electronics,877.66,2,Debit Card,San Francisco,2025-07-25T18:43:47.000+05:30,438.83,Small,true,2025,7
TXN-1000336,9761,Home & Kitchen,577.97,7,Debit Card,Sydney,2025-10-10T01:22:18.000+05:30,82.57,Medium,true,2025,10
TXN-1000337,5713,Books,233.22,6,Debit Card,New York,2025-03-20T09:59:27.000+05:30,38.87,Medium,false,2025,3
TXN-1000338,9311,Sports,1090.06,8,Credit Card,London,2025-03-19T17:06:58.000+05:30,136.26,Bulk,true,2025,3
TXN-1000339,3092,Books,1354.27,3,Unknown,Berlin,2025-08-30T23:01:42.000+05:30,451.42,Small,true,2025,8
TXN-1000340,4530,Sports,935.57,3,PayPal,Tokyo,2025-11-09T14:41:07.000+05:30,311.86,Small,true,2025,11
TXN-1000341,4022,Electronics,1389.33,9,UPI,Sydney,2025-12-03T18:55:43.000+05:30,154.37,Bulk,true,2025,12
TXN-1000342,9846,Home & Kitchen,908.71,1,PayPal,Mumbai,2025-02-15T17:45:57.000+05:30,908.71,Small,true,2025,2
TXN-1000343,6166,Books,1131.37,8,Unknown,Tokyo,2025-11-29T05:53:42.000+05:30,141.42,Bulk,true,2025,11
TXN-1000344,8541,Sports,395.42,6,PayPal,Berlin,2025-04-18T16:07:42.000+05:30,65.9,Medium,false,2025,4
TXN-1000345,7608,Home & Kitchen,396.32,8,UPI,London,2025-06-29T19:35:13.000+05:30,49.54,Bulk,false,2025,6
TXN-1000346,7149,Home & Kitchen,1495.94,7,Credit Card,Mumbai,2025-03-07T18:57:37.000+05:30,213.71,Medium,true,2025,3
TXN-1000347,3046,Beauty,476.15,1,Debit Card,Sydney,2025-10-21T07:20:19.000+05:30,476.15,Small,false,2025,10
TXN-1000348,1393,Beauty,1285.36,8,Unknown,Mumbai,2025-01-23T13:44:26.000+05:30,160.67,Bulk,true,2025,1
TXN-1000349,9439,Beauty,876.24,3,PayPal,London,2025-02-12T14:56:47.000+05:30,292.08,Small,true,2025,2
TXN-1000350,4913,Books,48.56,2,PayPal,Berlin,2025-02-03T03:52:34.000+05:30,24.28,Small,false,2025,2
TXN-1000351,5739,Electronics,685.35,2,Credit Card,Berlin,2025-10-06T15:39:28.000+05:30,342.68,Small,true,2025,10
TXN-1000352,2407,Books,566.58,1,Unknown,New York,2025-08-15T23:43:58.000+05:30,566.58,Small,true,2025,8
TXN-1000353,2173,Home & Kitchen,389.5,5,PayPal,Sydney,2025-08-30T07:06:16.000+05:30,77.9,Medium,false,2025,8
TXN-1000354,8014,Beauty,1419.33,4,UPI,London,2025-08-09T07:47:51.000+05:30,354.83,Medium,true,2025,8
TXN-1000355,2551,Books,518.98,9,Credit Card,Sydney,2025-03-11T15:25:11.000+05:30,57.66,Bulk,true,2025,3
TXN-1000356,4316,Sports,298.17,2,Unknown,London,2025-11-11T17:54:33.000+05:30,149.09,Small,false,2025,11
TXN-1000357,4439,Books,0.0,4,Credit Card,London,2025-07-12T01:29:05.000+05:30,0.0,Medium,false,2025,7
TXN-1000358,3509,Beauty,483.42,7,PayPal,London,2025-12-18T18:23:08.000+05:30,69.06,Medium,false,2025,12
TXN-1000359,4554,Sports,1184.76,6,Unknown,Sydney,2025-06-03T15:38:32.000+05:30,197.46,Medium,true,2025,6
TXN-1000360,7974,Home & Kitchen,1374.56,7,Unknown,New York,2025-07-28T00:02:29.000+05:30,196.37,Medium,true,2025,7
TXN-1000361,3864,Electronics,617.17,1,Credit Card,Mumbai,2025-05-30T02:47:28.000+05:30,617.17,Small,true,2025,5
TXN-1000362,3510,Electronics,80.04,6,PayPal,London,2025-04-09T03:00:18.000+05:30,13.34,Medium,false,2025,4
TXN-1000363,4170,Books,1465.38,9,Unknown,Sydney,2025-04-05T03:31:41.000+05:30,162.82,Bulk,true,2025,4
TXN-1000364,7469,Sports,334.02,4,Credit Card,Sydney,2025-07-04T12:53:59.000+05:30,83.51,Medium,false,2025,7
TXN-1000365,6707,Home & Kitchen,389.43,7,UPI,San Francisco,2025-09-30T03:16:10.000+05:30,55.63,Medium,false,2025,9
TXN-1000366,5241,Books,930.61,4,UPI,Berlin,2025-01-25T03:53:12.000+05:30,232.65,Medium,true,2025,1
TXN-1000367,7591,Beauty,865.55,2,Unknown,San Francisco,2025-11-14T16:22:25.000+05:30,432.78,Small,true,2025,11
TXN-1000368,7278,Sports,555.16,2,Unknown,Berlin,2025-09-18T20:45:44.000+05:30,277.58,Small,true,2025,9
TXN-1000369,9855,Sports,0.0,3,UPI,Berlin,2025-04-02T10:26:58.000+05:30,0.0,Small,false,2025,4
TXN-1000370,5455,Electronics,1275.93,1,PayPal,San Francisco,2025-04-14T06:34:38.000+05:30,1275.93,Small,true,2025,4
TXN-1000371,1721,Clothing,74.73,7,UPI,San Francisco,2025-12-19T23:38:31.000+05:30,10.68,Medium,false,2025,12
TXN-1000372,7233,Sports,226.37,7,UPI,Sydney,2025-05-04T13:33:36.000+05:30,32.34,Medium,false,2025,5
TXN-1000373,3397,Electronics,690.93,2,Debit Card,San Francisco,2025-02-27T15:50:09.000+05:30,345.47,Small,true,2025,2
TXN-1000374,5934,Books,1174.87,4,UPI,Mumbai,2025-10-12T16:48:46.000+05:30,293.72,Medium,true,2025,10
TXN-1000375,3446,Beauty,103.13,8,UPI,New York,2025-01-26T22:10:05.000+05:30,12.89,Bulk,false,2025,1
TXN-1000376,4255,Home & Kitchen,1341.6,9,Debit Card,Berlin,2025-06-12T09:54:17.000+05:30,149.07,Bulk,true,2025,6
TXN-1000377,8682,Home & Kitchen,63.32,3,PayPal,Tokyo,2025-10-05T14:54:11.000+05:30,21.11,Small,false,2025,10
TXN-1000378,5191,Clothing,0.0,4,Debit Card,New York,2025-06-03T18:54:00.000+05:30,0.0,Medium,false,2025,6
TXN-1000379,3090,Books,1011.39,3,Debit Card,San Francisco,2025-07-05T06:58:43.000+05:30,337.13,Small,true,2025,7
TXN-1000380,5035,Beauty,752.9,7,UPI,London,2025-11-03T16:29:41.000+05:30,107.56,Medium,true,2025,11
TXN-1000381,7625,Electronics,852.81,6,Credit Card,Mumbai,2025-06-06T22:20:50.000+05:30,142.14,Medium,true,2025,6
TXN-1000382,2668,Beauty,215.22,4,Debit Card,San Francisco,2025-09-27T22:34:16.000+05:30,53.81,Medium,false,2025,9
TXN-1000383,8889,Books,1025.23,6,Debit Card,Sydney,2025-03-02T02:11:45.000+05:30,170.87,Medium,true,2025,3
TXN-1000384,3356,Electronics,1237.13,3,PayPal,Berlin,2025-12-26T12:43:17.000+05:30,412.38,Small,true,2025,12
TXN-1000385,3837,Sports,1174.66,9,Debit Card,Mumbai,2025-09-12T13:51:28.000+05:30,130.52,Bulk,true,2025,9
TXN-1000386,3417,Electronics,921.54,9,PayPal,New York,2025-03-06T08:04:28.000+05:30,102.39,Bulk,true,2025,3
TXN-1000387,1356,Clothing,622.02,5,Credit Card,Tokyo,2025-03-03T12:57:06.000+05:30,124.4,Medium,true,2025,3
TXN-1000388,3790,Beauty,339.77,3,Debit Card,Tokyo,2025-11-13T05:09:12.000+05:30,113.26,Small,false,2025,11
TXN-1000389,8543,Beauty,514.42,5,PayPal,London,2025-06-02T17:41:30.000+05:30,102.88,Medium,true,2025,6
TXN-1000390,4833,Books,36.88,4,PayPal,Berlin,2025-12-26T23:14:18.000+05:30,9.22,Medium,false,2025,12
TXN-1000391,4334,Electronics,0.0,4,Debit Card,London,2025-01-05T01:23:40.000+05:30,0.0,Medium,false,2025,1
TXN-1000392,4677,Electronics,835.24,8,UPI,San Francisco,2025-07-21T04:49:41.000+05:30,104.41,Bulk,true,2025,7
TXN-1000393,8301,Home & Kitchen,222.48,5,Debit Card,Berlin,2025-11-09T03:06:33.000+05:30,44.5,Medium,false,2025,11
TXN-1000394,2942,Sports,1088.46,4,Credit Card,London,2025-08-24T05:28:50.000+05:30,272.12,Medium,true,2025,8
TXN-1000395,2598,Home & Kitchen,1467.65,8,UPI,London,2025-01-21T18:33:51.000+05:30,183.46,Bulk,true,2025,1
TXN-1000396,1078,Electronics,1023.59,7,Debit Card,Berlin,2025-12-28T21:07:05.000+05:30,146.23,Medium,true,2025,12
TXN-1000397,8950,Electronics,541.65,1,Credit Card,London,2025-09-16T17:18:22.000+05:30,541.65,Small,true,2025,9
TXN-1000398,8333,Clothing,1392.06,6,UPI,New York,2025-09-16T20:27:51.000+05:30,232.01,Medium,true,2025,9
TXN-1000399,8314,Sports,608.23,1,Credit Card,Sydney,2025-09-24T06:40:24.000+05:30,608.23,Small,true,2025,9
TXN-1000400,7808,Home & Kitchen,749.09,3,Credit Card,Berlin,2025-11-07T19:55:34.000+05:30,249.7,Small,true,2025,11
TXN-1000401,7129,Clothing,1022.13,5,PayPal,Berlin,2025-02-21T01:14:21.000+05:30,204.43,Medium,true,2025,2
TXN-1000402,2165,Clothing,901.86,5,UPI,Berlin,2025-09-25T09:00:26.000+05:30,180.37,Medium,true,2025,9
TXN-1000403,8354,Clothing,127.32,2,PayPal,Berlin,2025-03-02T08:01:14.000+05:30,63.66,Small,false,2025,3
TXN-1000404,1897,Home & Kitchen,1416.47,2,Credit Card,Tokyo,2025-03-10T19:28:57.000+05:30,708.24,Small,true,2025,3
TXN-1000405,4089,Beauty,341.15,2,Debit Card,Berlin,2025-09-12T02:59:04.000+05:30,170.58,Small,false,2025,9
TXN-1000406,4131,Books,1214.88,3,Debit Card,Berlin,2025-04-11T00:50:56.000+05:30,404.96,Small,true,2025,4
TXN-1000407,3297,Beauty,247.05,7,Credit Card,San Francisco,2025-12-31T06:03:52.000+05:30,35.29,Medium,false,2025,12
TXN-1000408,3566,Beauty,703.82,5,UPI,Berlin,2025-12-28T01:05:52.000+05:30,140.76,Medium,true,2025,12
TXN-1000409,2533,Home & Kitchen,1093.24,6,UPI,London,2025-08-19T09:16:27.000+05:30,182.21,Medium,true,2025,8
TXN-1000410,9017,Home & Kitchen,22.22,1,PayPal,Sydney,2025-04-18T02:54:29.000+05:30,22.22,Small,false,2025,4
TXN-1000411,5452,Clothing,1435.08,2,Debit Card,San Francisco,2025-10-02T04:34:55.000+05:30,717.54,Small,true,2025,10
TXN-1000412,4252,Beauty,0.0,6,PayPal,Berlin,2025-03-22T00:25:50.000+05:30,0.0,Medium,false,2025,3
TXN-1000413,8418,Books,1168.94,6,PayPal,Berlin,2025-08-01T06:50:16.000+05:30,194.82,Medium,true,2025,8
TXN-1000414,3082,Books,1104.17,1,UPI,Berlin,2025-04-12T06:08:15.000+05:30,1104.17,Small,true,2025,4
TXN-1000415,4858,Home & Kitchen,1317.8,3,Debit Card,Mumbai,2025-11-14T16:06:37.000+05:30,439.27,Small,true,2025,11
